ClassName,ID,English_Original,Vietnamese_Current
Ch03,waitingYumi_jeremie_001,It wasn't very exciting. I already know the whole class... I can't wait for next year.,Nó không thú vị lắm. tớ đã biết cả lớp rồi... Háo hức đợi sang năm quá.
Ch03,waitingYumi_yumi_002,I'm not sure that the science class we have in my grade will impress you more...,tớ không chắc lớp khoa học của lớp tớ sẽ gây ấn tượng với cậu nhiều hơn...
Ch03,waitingYumi_yumi_003,"Are you keeping busy with
Aelita's materialization program at least?","cậu có đang bận rộn với
Ít nhất là chương trình hiện thực hóa của Aelita?"
Ch03,waitingYumi_jeremie_002,"I changed my mind, I'm working on a program
to locate the towers activated by Xana.","tớ đã đổi ý, tớ đang thực hiện một chương trình
để xác định vị trí các tòa tháp được kích hoạt bởi Xana."
Ch03,waitingYumi_yumi_004,Ah...,À...
Ch03,waitingYumi_jeremie_003,"I'm not losing hope,
everything can change overnight you know?","tớ không mất hy vọng,
mọi thứ có thể thay đổi chỉ sau một đêm cậu biết không?"
Ch03,waitingYumi_yumi_005,You've been saying that for months...,Cậu đã nói thế suốt nhiều tháng rồi...
Ch03,waitingYumi_yumi_006,Don't forget to rest once in a while.,Đừng quên thỉnh thoảng nghỉ ngơi.
Ch03,waitingYumi_yumi_007,You seem tired.,cậu có vẻ mệt mỏi.
Ch03,matAboutYu_mathias_001,"Hey... Jeremy, right?","Này... Jeremy, phải không?"
Ch03,matAboutYu_mathias_002,"I'm Mathias, the representative for Yumi's class.","Tôi là Mathias, đại diện lớp Yumi."
Ch03,matAboutYu_mathias_003,Is everything all right with her?,Mọi chuyện với cô ấy ổn chứ?
Ch03,matAboutYu_jeremie_001,What do you mean?,Ý cậu là gì?
Ch03,matAboutYu_mathias_004,"She mentioned some problems at home.
Her parents I think.","Cô ấy đề cập đến một số vấn đề ở nhà.
Tôi nghĩ là bố mẹ cô ấy."
Ch03,matAboutYu_jeremie_002,I... didn't talk about that with her.,tớ... không nói chuyện đó với cô ấy.
Ch03,matAboutYu_mathias_005,"Hm. Okay... Maybe Ulrich will know more.
Thanks.","Ừm. Được rồi... Có lẽ Ulrich sẽ biết nhiều hơn.
Cảm ơn."
Ch03,jimIntro_jim_001,"...And most importantly, remember: 
A healthy body in a healthy mind!","...Và quan trọng nhất, hãy nhớ: 
Một cơ thể khỏe mạnh trong một tâm hồn khỏe mạnh!"
Ch03,jimIntro_jim_002,To respect your opponent is to respect yourself!,Tôn trọng đối thủ là tôn trọng chính mình!
Ch03,jimIntro_jim_003,And finally: never put the cart before eating the horse!,Và cuối cùng: đừng bao giờ đặt xe trước khi ăn thịt ngựa!
Ch03,jimIntro_jim_004,Dismissed soldiers!,Lính giải ngũ!
Ch03,jimWarn_jim_001,"I'll be watching all of you in the library.
But no ping-pong with the books!","thầy/cô sẽ theo dõi tất cả các em trong thư viện.
Nhưng không được chơi bóng bàn với sách!"
Ch03,jimWarn_jim_002,You and your gang had better not be fooling around.,Tốt nhất là anh và nhóm của anh đừng đùa giỡn nữa.
Ch03,conflitHerb_herve_001,"Hey [PlayerName], You started doing the science
homework without me?","Này[ChơierName], cậu đã bắt đầu nghiên cứu khoa học
bài tập về nhà mà không có tớ?"
Ch03,conflitHerb_jeremie_001,"Huh?
What are you talking about?","Hả?
cậu đang nói về cái gì vậy?"
Ch03,conflitHerb_herve_002,"You're working on your laptop.
You decided to give yourself the best grade
on the sciences assignment without me!","cậu đang làm việc trên máy tính xách tay của cậu.
cậu quyết định tự cho mình điểm cao nhất
về bài tập khoa học mà không có tớ!"
Ch03,conflitHerb_jeremie_002,I... was working on something else.,tớ... đang làm việc khác.
Ch03,conflitHerb_herve_003,"That's right, yeah...
Do you think I'm stupid?","Đúng rồi, ừ...
cậu có nghĩ tớ ngu ngốc không?"
Ch03,conflitHerb_odd_001,"Oh, no need to ask!","Ồ, không cần phải hỏi!"
Ch03,conflitHerb_herve_004,...,
Ch03,conflitHerb_herve_005,"I don't care.
I can do everything on my own too!","tớ không quan tâm.
tớ cũng có thể tự mình làm mọi việc!"
Ch03,conflitHerb_jeremie_003,"Well, don't bother, I've got something else to do anyway,
and the grade will be shared.","Thôi, đừng bận tâm, dù sao tớ cũng có việc khác để làm,
và điểm số sẽ được chia sẻ."
Ch03,conflitHerb_odd_002,"Yeah, why don't you donate some time to our world-famous [PlayerName]? We need him.","Vâng, tại sao cậu không dành chút thời gian cho[ChơierName]nổi tiếng thế giới của chúng mình? Chúng tớ cần cậu ấy."
Ch03,conflitHerb_herve_006,I'll tell Ms. Hertz that I did the presentation myself!,tớ sẽ nói với cô Hertz rằng tớ đã tự mình trình bày!
Ch03,conflitHerb_odd_003,"You'll prove that you don't know how to work with a team,
well done Herb.","cậu sẽ chứng tỏ rằng cậu không biết cách làm việc nhóm,
làm tốt lắm Herb."
Ch03,conflitHerb_herve_007,...,
Ch03,conflitHerbB_herve_001,In a hurry to get to the library?,cậu đang vội đến thư viện?
Ch03,conflitHerbB_herve_002,Are you going to return the programming book?,cậu có định trả lại cuốn sách lập trình không?
Ch03,conflitHerbB_herve_003,"You know, the one I gave you at the end of last year?","cậu biết không, cái tớ đã tặng cậu vào cuối năm ngoái?"
Ch03,conflitHerbB_jeremie_001,...,
Ch03,conflitHerbB_herve_004,It's always the same with you...,Với cậu thì luôn như vậy...
Ch03,thoPaul_paul_001,Isn't this science assignment a bit of a joke?,Bài tập khoa học này chẳng phải là một trò đùa sao?
Ch03,thoPaul_thomas_001,The composition of pairs is totally random...,Thành phần của các cặp là hoàn toàn ngẫu nhiên...
Ch03,thoPaulB_paul_001,I'll never be able to do this science assignment...,Tôi sẽ không bao giờ có thể làm được bài tập khoa học này...
Ch03,thoPaulB_thomas_001,We should ask Herb to help us.,Chúng ta nên nhờ Herb giúp đỡ.
Ch03,thoPaulB_paul_002,"Are you kidding?
He'll spit in our faces!","Bạn đang đùa à?
Anh ta sẽ nhổ vào mặt chúng ta!"
Ch03,occupied_ulrich_001,"I'm a little busy right now... 
See ya at the library later?","Hiện giờ tớ đang bận một chút... 
Gặp lại cậu ở thư viện sau nhé?"
Ch03,introBox_jim_001,Della Robbia!,Della Robbia!
Ch03,introBox_jim_002,Pichon!...,Pichon!...
Ch03,introBox_jim_003,Poliakoff!...,Poliakoff!...
Ch03,introBox_jim_004,Package!...,Bưu kiện!...
Ch03,introBox_odd_001,"Who's ""Package""?","""Gói"" là ai?"
Ch03,introBox_jim_005,"Very funny, Della Robbia...
You'd better finish your assignment!
You barely wrote two lines!","Buồn cười quá, Della Robbia...
Tốt nhất là em nên hoàn thành nhiệm vụ của mình!
em vừa mới viết được hai dòng!"
Ch03,introBox_odd_002,"You know sir, the best things often come in small packages.","cậu biết đấy, những điều tốt đẹp nhất thường được đựng trong những gói nhỏ."
Ch03,introBox_odd_003,"Get it?...
Like those packages you brought.","Hiểu chưa?...
Giống như những gói cậu mang theo."
Ch03,introBox_jim_006,...,
Ch03,introBox_odd_004,"Come on sir, it's a joke.","Thôi nào thưa ngài, đó là một trò đùa."
Ch03,jealous_herve_001,"Are you proud of yourself?
Seeing me having to do the presentation for you?
Are you enjoying it?","cậu có tự hào về bản thân mình không?
Thấy tớ phải thuyết trình cho cậu à?
cậu có thích nó không?"
Ch03,jealous_jeremie_001,Hm... I could also help you and we could work together on it you know.,"Hm... tớ cũng có thể giúp cậu và chúng mình có thể cùng nhau giải quyết vấn đề đó, cậu biết đấy."
Ch03,jealous_herve_002,No way!,Không đời nào!
Ch03,jealous_herve_003,"Urh. Give me a break, have fun on your laptop.","Ờ. Hãy cho tớ nghỉ ngơi, vui chơi trên máy tính xách tay của cậu."
Ch03,jealousA_herve_001,"I will make a presentation without you,
and it will be on the prime numbers.","tớ sẽ thuyết trình mà không có cậu,
và nó sẽ nằm trên số nguyên tố."
Ch03,jealousA_herve_002,Or maybe vector spaces...,Hoặc có thể là không gian vectơ...
Ch03,jealousA_herve_003,... Or the Euclidean divisions...,... Hoặc phép chia Euclide...
Ch03,jealousA_jeremie_001,"You know it's a sciences homework, not a mathematics one?","cậu biết đó là bài tập khoa học, không phải bài tập toán?"
Ch03,jealousA_herve_004,Don't try to confuse me!,Đừng cố làm tớ bối rối!
Ch03,quiproquo_sissi_001,"So, big-head,
still looking for books to read?","Vì vậy, đầu to,
vẫn đang tìm sách để đọc?"
Ch03,quiproquo_sissi_002,"Go away, this is my section of the library!","Đi đi, đây là phần thư viện của tớ!"
Ch03,quiproquo_herve_001,But... Sissi.,Nhưng... chị ơi.
Ch03,quiproquo_sissi_003,"Not you Herb!
I was talking to [PlayerName]!","Không phải cậu Herb!
tớ đang nói chuyện với[ChơierName]!"
Ch03,quiproquo_herve_002,"Oh, okay.","Ồ, được rồi."
Ch03,doubts_odd_001,"This science assignment is so hard.
I don't feel my spark of awesomeness...","Bài tập khoa học này khó quá.
tớ không cảm nhận được tia sáng tuyệt vời của mình..."
Ch03,doubts_odd_002,"I should be doing it with Ulrich,
but ""monsieur Stern"" wants to go practice soccer...","Lẽ ra tớ nên làm việc đó với Ulrich,
nhưng ""quý ông Stern"" muốn đi tập bóng đá..."
Ch03,doubts_odd_003,"Could you lend me your laptop?
The PCs in the computer lab still aren't working.","cậu có thể cho tớ mượn máy tính xách tay của cậu được không?
Những chiếc PC trong phòng máy tính vẫn không hoạt động."
Ch03,doubts_jeremie_001,"Yeah sure, as soon as I've fixed and compiled my program.","Vâng, chắc chắn rồi, ngay sau khi tớ sửa và biên dịch chương trình của mình."
Ch03,doubtsB_bastien_001,"I heard that Odd was well prepared for the assignment.
I didn't know he was that good at science.","Tôi nghe nói Odd đã chuẩn bị rất tốt cho nhiệm vụ này.
Tôi không biết anh ấy giỏi khoa học đến vậy."
Ch03,doubtsB_jeremie_001,"He told you that, right?",cậu ấy đã nói với cậu điều đó phải không?
Ch03,beforeLeaveLibrary_bastien_001,...Are you sure we can win this match?,...Bạn có chắc chúng ta có thể thắng trận này không?
Ch03,beforeLeaveLibrary_ulrich_001,"Without Julien, it might be complicated.","Không có Julien, mọi chuyện có thể phức tạp."
Ch03,doubtingBook_matthieu_001,"Even without Mr. Morales in the room, there's still silence...
It's crazy.","Ngay cả khi không có ông Mởrales trong phòng, vẫn có sự im lặng...
Thật điên rồ."
Ch03,manga_heidi_001,"Now, thanks to Nicolas,
we now have plenty of mangas in the library!","Bây giờ, nhờ có Nicolas,
bây giờ chúng tôi có rất nhiều truyện tranh trong thư viện!"
Ch03,manga_nicolas_001,Yeah... I asked Jim if the school could buy some.,Vâng... tớ đã hỏi Jim liệu trường có thể mua một ít không.
Ch03,manga_heidi_002,"That's so cool Nicolas, great initiative!","Thật tuyệt vời Nicolas, sáng kiến ​​​​tuyệt vời!"
Ch03,manga_nicolas_002,Initia- what?,Initia- cái gì?
Ch03,manga_heidi_003,"Ha ha, and you're being so modest!","Ha ha, và bạn thật khiêm tốn!"
Ch03,readyToExit_jeremie_001,"Here, you wanted my laptop.","Đây, cậu muốn máy tính xách tay của tớ."
Ch03,readyToExit_odd_001,"Yeah, thanks [PlayerName].
I hope this will help me get my ideas down easier.","Vâng, cảm ơn[ChơierName].
tớ hy vọng điều này sẽ giúp tớ thực hiện ý tưởng của mình dễ dàng hơn."
Ch03,readyToExit_odd_002,"Were you trying to leave? It's not the end of the hour yet.
Jim is gonna stop you from leaving the building.","Có phải cậu đang cố gắng rời đi? Bây giờ vẫn chưa phải là cuối giờ.
Jim sẽ ngăn cản cậu rời khỏi tòa nhà."
Ch03,readyToExit_jeremie_002,But... I really need to go compile my program.,Nhưng... tớ thực sự cần phải biên dịch chương trình của mình.
Ch03,readyToExit_odd_003,"Oh, if it's only that, go do your comparison. I'll handle Jim!","Ồ, nếu chỉ có vậy thì cậu hãy so sánh đi. tớ sẽ xử lý Jim!"
Ch03,readyToExit_odd_004,Wait. Are you okay?,Chờ đợi. cậu có ổn không?
Ch03,readyToExit_odd_005,"You don't look well... Headache, right?",Trông cậu không được khỏe... Đau đầu phải không?
Ch03,readyToExit_odd_006,You should take some meds.,cậu nên dùng một số loại thuốc.
Ch03,readyToExit_odd_007,...,
Ch03,readyToExit_jeremie_003,Did Yumi tell you to say that?,Yumi có bảo cậu nói thế không?
Ch03,readyToExit_odd_008,"Yeah... But she's right.
You do look a bit tired.","Ừ... Nhưng cô ấy nói đúng.
Trông cậu có vẻ hơi mệt mỏi."
Ch03,readyToExit_jeremie_004,...,
Ch03,oddBlocker_odd_001,I won't help you get out until you take your medicine.,tớ sẽ không giúp cậu ra ngoài cho đến khi cậu uống thuốc.
Ch03,oddBlocker_odd_002,I promised Yumi.,tớ đã hứa với Yumi.
Ch03,oddBlocker_odd_003,Come on! Go see Yolanda.,Cố lên! Đi gặp Yolanda.
Ch03,coupleWaitYoland_julien_001,My leg? It's a souvenir from the soccer game this morning. Ulrich Stern atomized it.,Chân của tôi? Đó là quà lưu niệm từ trận đấu bóng đá sáng nay. Ulrich Stern đã nguyên tử hóa nó.
Ch03,coupleWaitYoland_noemie_001,You should have gone to the nurse sooner Julien!,Lẽ ra bạn nên đến gặp y tá sớm hơn Julien!
Ch03,coupleWaitYoland_noemie_002,"Belpois, tell your buddy that he's a moron!","Belpois, nói với bạn anh rằng anh ta là một kẻ ngu ngốc!"
Ch03,yolandFirstVisit_yolande_001,"Indeed Julien...
Ulrich doesn't seem to have missed you...","Quả thực Julien...
Ulrich có vẻ không nhớ em..."
Ch03,yolandFirstVisit_yolande_002,A little more and he'd have broken your leg.,Chút nữa là anh ấy sẽ gãy chân em mất.
Ch03,yolandFirstVisit_yolande_003,Yes Jeremy?,"Vâng, Jeremy?"
Ch03,yolandFirstVisit_yolande_004,"Ah, don't tell me,
it's musical rehearsals noise, isn't it?","À, đừng nói với thầy/cô là,
đó là tiếng ồn của buổi diễn tập âm nhạc phải không?"
Ch03,yolandFirstVisit_yolande_005,"Headache?
Ringing in the ears?","Đau đầu?
Ù tai?"
Ch03,yolandFirstVisit_jeremie_001,"Er... yes. Yes, quite.","Ờ... vâng. Vâng, khá."
Ch03,yolandFirstVisit_yolande_006,"Hm... I thought I had more pills.
The teachers must have also taken some from the drug reserve.","Hm... thầy/cô tưởng thầy/cô có nhiều thuốc hơn.
Chắc hẳn các giáo viên cũng đã lấy một ít từ kho dự trữ thuốc."
